product_name,price,sku,stock_availability,categories,tags,short_description,product_url,listing_page_number
Sigilyph,£ 68.00,3922,181 in stock,Avianoid | Pokemon,Avianoid | Magic Guard | sigilyph,"The guardians of an ancient city, they always fly the same route while keeping watch for invaders.",https://scrapeme.live/shop/Sigilyph/,34
Tirtouga,£ 60.00,2653,98 in stock,Pokemon | Prototurtle,Prototurtle | Sturdy | tirtouga,"Restored from a fossil, this Pokémon can dive to depths beyond half a mile.",https://scrapeme.live/shop/Tirtouga/,34
Yamask,£ 171.00,4675,168 in stock,Pokemon | Spirit,Mummy | Spirit | yamask,Each of them carries a mask that used to be its face when it was human. Sometimes they look at it and cry.,https://scrapeme.live/shop/Yamask/,34
Archen,£ 140.00,4705,267 in stock,First Bird | Pokemon,archen | Defeatist | First Bird,"Said to be an ancestor of bird Pokémon, they were unable to fly and moved about by hopping from one branch to another.",https://scrapeme.live/shop/Archen/,35
Archeops,£ 126.00,1822,181 in stock,First Bird | Pokemon,archeops | Defeatist | First Bird,It runs better than it flies. It takes off into the sky by running at a speed of 25 mph.,https://scrapeme.live/shop/Archeops/,35
Cinccino,£ 154.00,3396,159 in stock,Pokemon | Scarf,cinccino | Cute Charm | Scarf,"Cinccino’s body is coated in a special oil that helps it deflect attacks, such as punches.",https://scrapeme.live/shop/Cinccino/,35
Ducklett,£ 159.00,4228,275 in stock,Pokemon | Water Bird,ducklett | Keen Eye | Water Bird,"They are better at swimming than flying, and they happily eat their favorite food, peat moss, as they dive underwater.",https://scrapeme.live/shop/Ducklett/,35
Duosion,£ 71.00,2453,183 in stock,Mitosis | Pokemon,duosion | Magic Guard | Mitosis,"When their two divided brains think the same thoughts, their psychic power is maximized.",https://scrapeme.live/shop/Duosion/,35
Garbodor,£ 178.00,6031,73 in stock,Pokemon | Trash Heap,garbodor | Stench | Trash Heap,Consuming garbage makes new kinds of poison gases and liquids inside their bodies.,https://scrapeme.live/shop/Garbodor/,35
Gothita,£ 68.00,7024,185 in stock,Fixation | Pokemon,Fixation | Frisk | gothita,"They intently observe both Trainers and Pokémon. Apparently, they are looking at something that only Gothita can see.",https://scrapeme.live/shop/Gothita/,35
Gothitelle,£ 164.00,1473,52 in stock,Astral Body | Pokemon,Astral Body | Frisk | gothitelle,They can predict the future from the placement and movement of the stars. They can see Trainers’ life spans.,https://scrapeme.live/shop/Gothitelle/,35
Gothorita,£ 189.00,5260,148 in stock,Manipulate | Pokemon,Frisk | gothorita | Manipulate,"According to many old tales, it creates friends for itself by controlling sleeping children on starry nights.",https://scrapeme.live/shop/Gothorita/,35
Minccino,£ 79.00,9722,213 in stock,Chinchilla | Pokemon,Chinchilla | Cute Charm | minccino,"These Pokémon prefer a tidy habitat. They are always sweeping and dusting, using their tails as brooms.",https://scrapeme.live/shop/Minccino/,35
Reuniclus,£ 168.00,1792,193 in stock,Multiplying | Pokemon,Magic Guard | Multiplying | reuniclus,"When Reuniclus shake hands, a network forms between their brains, increasing their psychic power.",https://scrapeme.live/shop/Reuniclus/,35
Solosis,£ 134.00,7460,226 in stock,Cell | Pokemon,Cell | Magic Guard | solosis,They drive away attackers by unleashing psychic power. They can use telepathy to talk with others.,https://scrapeme.live/shop/Solosis/,35
Swanna,£ 36.00,5069,238 in stock,Pokemon | White Bird,Keen Eye | swanna | White Bird,Swanna start to dance at dusk. The one dancing in the middle is the leader of the flock.,https://scrapeme.live/shop/Swanna/,35
Trubbish,£ 169.00,3015,229 in stock,Pokemon | Trash Bag,Stench | Trash Bag | trubbish,Inhaling the gas they belch will make you sleep for a week. They prefer unsanitary places.,https://scrapeme.live/shop/Trubbish/,35
Vanillite,£ 108.00,1774,284 in stock,Fresh Snow | Pokemon,Fresh Snow | Ice Body | vanillite,This Pokémon formed from icicles bathed in energy from the morning sun. It sleeps buried in snow.,https://scrapeme.live/shop/Vanillite/,35
Zorua,£ 81.00,6103,245 in stock,Pokemon | Tricky Fox,Illusion | Tricky Fox | zorua,"To protect themselves from danger, they hide their true identities by transforming into people and Pokémon.",https://scrapeme.live/shop/Zorua/,35
Alomomola,£ 35.00,8864,296 in stock,Caring | Pokemon,alomomola | Caring | Hydration,It gently holds injured and weak Pokémon in its fins. Its special membrane heals their wounds.,https://scrapeme.live/shop/Alomomola/,36
Deerling,£ 141.00,5837,159 in stock,Pokemon | Season,Chlorophyll | deerling | Season,The turning of the seasons changes the color and scent of this Pokémon’s fur. People use it to mark the seasons.,https://scrapeme.live/shop/Deerling/,36
Escavalier,£ 189.00,1906,281 in stock,Cavalry | Pokemon,Cavalry | escavalier | Swarm,These Pokémon evolve by wearing the shell covering of a Shelmet. The steel armor protects their whole body.,https://scrapeme.live/shop/Escavalier/,36
Ferroseed,£ 81.00,5368,149 in stock,Pokemon | Thorn Seed,ferroseed | Iron Barbs | Thorn Seed,It absorbs the iron it finds in the rock while clinging to the ceiling. It shoots spikes when in danger.,https://scrapeme.live/shop/Ferroseed/,36
Ferrothorn,£ 182.00,5533,74 in stock,Pokemon | Thorn Pod,ferrothorn | Iron Barbs | Thorn Pod,"They attach themselves to cave ceilings, firing steel spikes at targets passing beneath them.",https://scrapeme.live/shop/Ferrothorn/,36
Foongus,£ 129.00,7154,225 in stock,Mushroom | Pokemon,Effect Spore | foongus | Mushroom,"It lures Pokémon with its pattern that looks just like a Poké Ball, then releases poison spores.",https://scrapeme.live/shop/Foongus/,36
Frillish,£ 63.00,5310,32 in stock,Floating | Pokemon,Floating | frillish | Water Absorb,"If its veil-like arms stun and wrap a foe, that foe will be dragged miles below the surface, never to return.",https://scrapeme.live/shop/Frillish/,36
Galvantula,£ 57.00,4595,61 in stock,EleSpider | Pokemon,Compound Eyes | EleSpider | galvantula,"When attacked, they create an electric barrier by spitting out many electrically charged threads.",https://scrapeme.live/shop/Galvantula/,36
Jellicent,£ 114.00,2412,216 in stock,Floating | Pokemon,Floating | jellicent | Water Absorb,"The fate of the ships and crew that wander into Jellicent’s habitat: all sunken, all lost, all vanished.",https://scrapeme.live/shop/Jellicent/,36
Joltik,£ 59.00,4385,137 in stock,Attaching | Pokemon,Attaching | Compound Eyes | joltik,"They attach themselves to large-bodied Pokémon and absorb static electricity, which they store in an electric pouch.",https://scrapeme.live/shop/Joltik/,36
Karrablast,£ 41.00,9391,296 in stock,Clamping | Pokemon,Clamping | karrablast | Shed Skin,For some reason they evolve when they receive electrical energy while they are attacking Shelmet.,https://scrapeme.live/shop/Karrablast/,36
Klang,£ 162.00,9991,114 in stock,Gear | Pokemon,Gear | klang | Plus,"A minigear and big gear comprise its body. If the minigear it launches at a foe doesn’t return, it will die.",https://scrapeme.live/shop/Klang/,36
Klink,£ 75.00,5294,84 in stock,Gear | Pokemon,Gear | klink | Plus,The two minigears that mesh together are predetermined. Each will rebound from other minigears without meshing.,https://scrapeme.live/shop/Klink/,36
Sawsbuck,£ 76.00,6782,299 in stock,Pokemon | Season,Chlorophyll | sawsbuck | Season,"They migrate according to the seasons, so some people call Sawsbuck the harbingers of spring.",https://scrapeme.live/shop/Sawsbuck/,36
Vanillish,£ 93.00,5776,218 in stock,Icy Snow | Pokemon,Ice Body | Icy Snow | vanillish,"Snowy mountains are this Pokémon’s habitat. During an ancient ice age, they moved to southern areas.",https://scrapeme.live/shop/Vanillish/,36
Vanilluxe,£ 89.00,2362,30 in stock,Pokemon | Snowstorm,Ice Body | Snowstorm | vanilluxe,"Swallowing large amounts of water, they make snow clouds inside their bodies and, when angry, cause violent blizzards.",https://scrapeme.live/shop/Vanilluxe/,36
Accelgor,£ 129.00,7958,124 in stock,Pokemon | Shell Out,accelgor | Hydration | Shell Out,"When its body dries out, it weakens. So, to prevent dehydration, it wraps itself in many layers of thin membrane.",https://scrapeme.live/shop/Accelgor/,37
Axew,£ 123.00,9236,142 in stock,Pokemon | Tusk,axew | Rivalry | Tusk,"They mark their territory by leaving gashes in trees with their tusks. If a tusk breaks, a new one grows in quickly.",https://scrapeme.live/shop/Axew/,37
Beartic,£ 28.00,1322,272 in stock,Freezing | Pokemon,beartic | Freezing | Snow Cloak,It freezes its breath to create fangs and claws of ice to fight with. Cold northern areas are its habitat.,https://scrapeme.live/shop/Beartic/,37
Beheeyem,£ 34.00,7367,68 in stock,Cerebral | Pokemon,beheeyem | Cerebral | Synchronize,It uses psychic power to control an opponent’s brain and tamper with its memories.,https://scrapeme.live/shop/Beheeyem/,37
Cryogonal,£ 72.00,5993,203 in stock,Crystallizing | Pokemon,cryogonal | Crystallizing | Levitate,"They are composed of ice crystals. They capture prey with chains of ice, freezing the prey at -148 degrees Fahrenheit.",https://scrapeme.live/shop/Cryogonal/,37
Cubchoo,£ 62.00,3643,45 in stock,Chill | Pokemon,Chill | cubchoo | Snow Cloak,"Their snot is a barometer of health. When healthy, their snot is sticky and the power of their ice moves increases.",https://scrapeme.live/shop/Cubchoo/,37
Eelektrik,£ 198.00,5128,150 in stock,EleFish | Pokemon,eelektrik | EleFish | Levitate,"These Pokémon have a big appetite. When they spot their prey, they attack it and paralyze it with electricity.",https://scrapeme.live/shop/Eelektrik/,37
Eelektross,£ 123.00,2066,111 in stock,EleFish | Pokemon,eelektross | EleFish | Levitate,They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.,https://scrapeme.live/shop/Eelektross/,37
Elgyem,£ 107.00,3449,111 in stock,Cerebral | Pokemon,Cerebral | elgyem | Synchronize,Rumors of its origin are linked to a UFO crash site in the desert 50 years ago.,https://scrapeme.live/shop/Elgyem/,37
Fraxure,£ 64.00,8993,234 in stock,Axe Jaw | Pokemon,Axe Jaw | fraxure | Rivalry,"A broken tusk will not grow back, so it diligently sharpens its tusks on river rocks after the end of a battle.",https://scrapeme.live/shop/Fraxure/,37
Haxorus,£ 135.00,3951,239 in stock,Axe Jaw | Pokemon,Axe Jaw | haxorus | Rivalry,Their sturdy tusks will stay sharp even if used to cut steel beams. These Pokémon are covered in hard armor.,https://scrapeme.live/shop/Haxorus/,37
Klinklang,£ 178.00,9489,87 in stock,Gear | Pokemon,Gear | klinklang | Plus,Its red core functions as an energy tank. It fires the charged energy through its spikes into an area.,https://scrapeme.live/shop/Klinklang/,37
Lampent,£ 157.00,6418,48 in stock,Lamp | Pokemon,Flash Fire | Lamp | lampent,It arrives near the moment of death and steals spirit from the body.,https://scrapeme.live/shop/Lampent/,37
Litwick,£ 37.00,7933,76 in stock,Candle | Pokemon,Candle | Flash Fire | litwick,"Litwick shines a light that absorbs the life energy of people and Pokémon, which becomes the fuel that it burns.",https://scrapeme.live/shop/Litwick/,37
Shelmet,£ 190.00,8708,131 in stock,Pokemon | Snail,Hydration | shelmet | Snail,It evolves when bathed in an electric-like energy along with Karrablast. The reason is still unknown.,https://scrapeme.live/shop/Shelmet/,37
Tynamo,£ 82.00,7438,46 in stock,EleFish | Pokemon,EleFish | Levitate | tynamo,"One alone can emit only a trickle of electricity, so a group of them gathers to unleash a powerful electric shock.",https://scrapeme.live/shop/Tynamo/,37
Bisharp,£ 129.00,8828,255 in stock,Pokemon | Sword Blade,bisharp | Inner Focus | Sword Blade,Bisharp pursues prey in the company of a large group of Pawniard. Then Bisharp finishes off the prey.,https://scrapeme.live/shop/Bisharp/,38
Bouffalant,£ 59.00,5666,201 in stock,Bash Buffalo | Pokemon,Bash Buffalo | bouffalant | Reckless,"Their fluffy fur absorbs damage, even if they strike foes with a fierce headbutt.",https://scrapeme.live/shop/Bouffalant/,38
Braviary,£ 83.00,1770,262 in stock,Pokemon | Valiant,braviary | Keen Eye | Valiant,They fight for their friends without any thought about danger to themselves. One can carry a car while flying.,https://scrapeme.live/shop/Braviary/,38
Deino,£ 63.00,8088,40 in stock,Irate | Pokemon,deino | Hustle | Irate,"Lacking sight, it’s unaware of its surroundings, so it bumps into things and eats anything that moves.",https://scrapeme.live/shop/Deino/,38
Druddigon,£ 110.00,4185,266 in stock,Cave | Pokemon,Cave | druddigon | Rough Skin,"It warms its body by absorbing sunlight with its wings. When its body temperature falls, it can no longer move.",https://scrapeme.live/shop/Druddigon/,38
Durant,£ 28.00,2490,272 in stock,Iron Ant | Pokemon,durant | Iron Ant | Swarm,"They attack in groups, covering themselves in steel armor to protect themselves from Heatmor.",https://scrapeme.live/shop/Durant/,38
Golett,£ 89.00,8500,274 in stock,Automaton | Pokemon,Automaton | golett | Iron Fist,Ancient science fashioned this Pokémon from clay. It’s been active for thousands of years.,https://scrapeme.live/shop/Golett/,38
Golurk,£ 74.00,5196,133 in stock,Automaton | Pokemon,Automaton | golurk | Iron Fist,It flies across the sky at Mach speeds. Removing the seal on its chest makes its internal energy go out of control.,https://scrapeme.live/shop/Golurk/,38
Heatmor,£ 81.00,5965,299 in stock,Anteater | Pokemon,Anteater | Flash Fire | heatmor,"It draws in air through its tail, transforms it into fire, and uses it like a tongue. It melts Durant and eats them.",https://scrapeme.live/shop/Heatmor/,38
Mandibuzz,£ 89.00,7635,296 in stock,Bone Vulture | Pokemon,Big Pecks | Bone Vulture | mandibuzz,"Watching from the sky, they swoop to strike weakened Pokémon on the ground. They decorate themselves with bones.",https://scrapeme.live/shop/Mandibuzz/,38
Mienfoo,£ 197.00,2424,82 in stock,Martial Arts | Pokemon,Inner Focus | Martial Arts | mienfoo,"In fights, they dominate with onslaughts of flowing, continuous attacks. With their sharp claws, they cut enemies.",https://scrapeme.live/shop/Mienfoo/,38
Mienshao,£ 50.00,8121,253 in stock,Martial Arts | Pokemon,Inner Focus | Martial Arts | mienshao,"Using the long fur on its arms like whips, it launches into combo attacks that, once started, no one can stop.",https://scrapeme.live/shop/Mienshao/,38
Pawniard,£ 37.00,3172,58 in stock,Pokemon | Sharp Blade,Inner Focus | pawniard | Sharp Blade,"Ignoring their injuries, groups attack by sinking the blades that cover their bodies into their prey.",https://scrapeme.live/shop/Pawniard/,38
Rufflet,£ 60.00,8587,194 in stock,Eaglet | Pokemon,Eaglet | Keen Eye | rufflet,"They will challenge anything, even strong opponents, without fear. Their frequent fights help them become stronger.",https://scrapeme.live/shop/Rufflet/,38
Stunfisk,£ 67.00,2448,288 in stock,Pokemon | Trap,Static | stunfisk | Trap,"It conceals itself in the mud of the seashore. Then it waits. When prey touch it, it delivers a jolt of electricity.",https://scrapeme.live/shop/Stunfisk/,38
Vullaby,£ 61.00,8446,16 in stock,Diapered | Pokemon,Big Pecks | Diapered | vullaby,Their wings are too tiny to allow them to fly. They guard their posteriors with bones that were gathered by Mandibuzz.,https://scrapeme.live/shop/Vullaby/,38
Braixen,£ 59.00,6617,71 in stock,Fox | Pokemon,Blaze | braixen | Fox,"When the twig is plucked from its tail, friction sets the twig alight. The flame is used to send signals to its allies.",https://scrapeme.live/shop/Braixen/,39
Chesnaught,£ 96.00,5360,145 in stock,Pokemon | Spiny Armor,chesnaught | Overgrow | Spiny Armor,"When it takes a defensive posture with its fists guarding its face, it could withstand a bomb blast.",https://scrapeme.live/shop/Chesnaught/,39
Chespin,£ 185.00,2048,267 in stock,Pokemon | Spiny Nut,chespin | Overgrow | Spiny Nut,Such a thick shell of wood covers its head and back that even a direct hit from a truck wouldn’t faze it.,https://scrapeme.live/shop/Chespin/,39
Cobalion,£ 111.00,5798,94 in stock,Iron Will | Pokemon,cobalion | Iron Will | Justified,It has a body and heart of steel. It worked with its allies to punish people when they hurt Pokémon.,https://scrapeme.live/shop/Cobalion/,39
Delphox,£ 170.00,3188,146 in stock,Fox | Pokemon,Blaze | delphox | Fox,"Using psychic power, it generates a fiery vortex of 5,400 degrees Fahrenheit, incinerating foes swept into this whirl of flame.",https://scrapeme.live/shop/Delphox/,39
Fennekin,£ 123.00,1069,183 in stock,Fox | Pokemon,Blaze | fennekin | Fox,"As it walks, it munches on a twig in place of a snack. It intimidates opponents by puffing hot air out of its ears.",https://scrapeme.live/shop/Fennekin/,39
Froakie,£ 38.00,8475,143 in stock,Bubble Frog | Pokemon,Bubble Frog | froakie | Torrent,"It protects its skin by covering its body in delicate bubbles. Beneath its happy-go-lucky air, it keeps a watchful eye on its surroundings.",https://scrapeme.live/shop/Froakie/,39
Genesect,£ 173.00,4041,30 in stock,Paleozoic | Pokemon,Download | genesect | Paleozoic,This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,https://scrapeme.live/shop/Genesect/,39
Hydreigon,£ 86.00,9310,299 in stock,Brutal | Pokemon,Brutal | hydreigon | Levitate,"It responds to movement by attacking. This scary, three-headed Pokémon devours everything in its path!",https://scrapeme.live/shop/Hydreigon/,39
Quilladin,£ 161.00,7500,61 in stock,Pokemon | Spiny Armor,Overgrow | quilladin | Spiny Armor,They strengthen their lower bodies by running into one another. They are very kind and won’t start fights.,https://scrapeme.live/shop/Quilladin/,39
Reshiram,£ 147.00,6531,235 in stock,Pokemon | Vast White,reshiram | Turboblaze | Vast White,"When Reshiram’s tail flares, the heat energy moves the atmosphere and changes the world’s weather.",https://scrapeme.live/shop/Reshiram/,39
Terrakion,£ 87.00,1701,136 in stock,Cavern | Pokemon,Cavern | Justified | terrakion,"Spoken of in legend, this Pokémon used its phenomenal power to destroy a castle in its effort to protect Pokémon.",https://scrapeme.live/shop/Terrakion/,39
Virizion,£ 156.00,7907,161 in stock,Grassland | Pokemon,Grassland | Justified | virizion,Legends say this Pokémon confounded opponents with its swift movements.,https://scrapeme.live/shop/Virizion/,39
Volcarona,£ 94.00,6817,57 in stock,Pokemon | Sun,Flame Body | sun | volcarona,"When volcanic ash darkened the atmosphere, it is said that Volcarona’s fire provided a replacement for the sun.",https://scrapeme.live/shop/Volcarona/,39
Zekrom,£ 135.00,8154,253 in stock,Deep Black | Pokemon,Deep Black | Teravolt | zekrom,"Concealing itself in lightning clouds, it flies throughout the Unova region. It creates electricity in its tail.",https://scrapeme.live/shop/Zekrom/,39
Zweilous,£ 199.00,6661,69 in stock,Hostile | Pokemon,Hostile | Hustle | zweilous,"After it has eaten up all the food in its territory, it moves to another area. Its two heads do not get along.",https://scrapeme.live/shop/Zweilous/,39
Bunnelby,£ 66.00,1862,194 in stock,Digging | Pokemon,bunnelby | Digging | Pickup,It has ears like shovels. Digging holes strengthens its ears so much that they can sever thick roots effortlessly.,https://scrapeme.live/shop/Bunnelby/,40
Flabebe,£ 79.00,1253,24 in stock,Pokemon | Single Bloom,flabebe | Flower Veil | Single Bloom,"When it finds a flower it likes, it dwells on that flower its whole life long. It floats in the wind’s embrace with an untroubled heart.",https://scrapeme.live/shop/Flabebe/,40
Fletchinder,£ 147.00,9413,36 in stock,Ember | Pokemon,Ember | Flame Body | fletchinder,"The hotter the flame sac on its belly, the faster it can fly, but it takes some time to get the fire going.",https://scrapeme.live/shop/Fletchinder/,40
Fletchling,£ 43.00,6897,127 in stock,Pokemon | Tiny Robin,Big Pecks | fletchling | Tiny Robin,"Despite the beauty of its lilting voice, it’s merciless to intruders that enter its territory.",https://scrapeme.live/shop/Fletchling/,40
Floette,£ 149.00,4585,270 in stock,Pokemon | Single Bloom,floette | Flower Veil | Single Bloom,"When the flowers of a well-tended flower bed bloom, it appears and celebrates with an elegant dance.",https://scrapeme.live/shop/Floette/,40
Florges,£ 93.00,9793,25 in stock,Garden | Pokemon,florges | Flower Veil | Garden,"In times long past, governors of castles would invite Florges to create flower gardens to embellish the castle domains.",https://scrapeme.live/shop/Florges/,40
Frogadier,£ 125.00,4488,58 in stock,Bubble Frog | Pokemon,Bubble Frog | frogadier | Torrent,"Its swiftness is unparalleled. It can scale a tower of more than 2,000 feet in a minute’s time.",https://scrapeme.live/shop/Frogadier/,40
Gogoat,£ 97.00,6039,104 in stock,Mount | Pokemon,gogoat | Mount | Sap Sipper,They inhabit mountainous regions. The leader of the herd is decided by a battle of clashing horns.,https://scrapeme.live/shop/Gogoat/,40
Greninja,£ 42.00,1004,213 in stock,Ninja | Pokemon,greninja | Ninja | Torrent,"It appears and vanishes with a ninja’s grace. It toys with its enemies using swift movements, while slicing them with throwing stars of sharpest water.",https://scrapeme.live/shop/Greninja/,40
Litleo,£ 34.00,5074,288 in stock,Lion Cub | Pokemon,Lion Cub | litleo | Rivalry,They set off on their own from their pride and live by themselves to become stronger. These hot-blooded Pokémon are quick to fight.,https://scrapeme.live/shop/Litleo/,40
Pyroar,£ 127.00,5896,38 in stock,Pokemon | Royal,pyroar | Rivalry | Royal,"With fiery breath of more than 10,000 degrees Fahrenheit, they viciously threaten any challenger. The females protect the pride’s cubs.",https://scrapeme.live/shop/Pyroar/,40
Scatterbug,£ 40.00,5928,50 in stock,Pokemon | Scatterdust,scatterbug | Scatterdust | Shield Dust,"The powder that covers its body regulates its temperature, so it can live in any region or climate.",https://scrapeme.live/shop/Scatterbug/,40
Skiddo,£ 129.00,5049,271 in stock,Mount | Pokemon,Mount | Sap Sipper | skiddo,"If it has sunshine and water, it doesn’t need to eat, because it can generate energy from the leaves on its back.",https://scrapeme.live/shop/Skiddo/,40
Spewpa,£ 155.00,2784,168 in stock,Pokemon | Scatterdust,Scatterdust | Shed Skin | spewpa,"The beaks of bird Pokémon can’t begin to scratch its stalwart body. To defend itself, it spews powder.",https://scrapeme.live/shop/Spewpa/,40
Talonflame,£ 84.00,6530,205 in stock,Pokemon | Scorching,Flame Body | Scorching | talonflame,"When attacking prey, it can reach speeds of up to 310 mph. It finishes its prey off with a colossal kick.",https://scrapeme.live/shop/Talonflame/,40
Vivillon,£ 177.00,9125,208 in stock,Pokemon | Scale,Scale | Shield Dust | vivillon,The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,https://scrapeme.live/shop/Vivillon/,40
Aromatisse,£ 194.00,7781,198 in stock,Fragrance | Pokemon,aromatisse | Fragrance | Healer,"Its scent is so overpowering that, unless a Trainer happens to really enjoy the smell, he or she will have a hard time walking alongside it.",https://scrapeme.live/shop/Aromatisse/,41
Barbaracle,£ 165.00,2186,123 in stock,Collective | Pokemon,barbaracle | Collective | Sniper,"Barbaracle’s legs and hands have minds of their own, and they will move independently. But they usually follow the head’s orders.",https://scrapeme.live/shop/Barbaracle/,41
Binacle,£ 102.00,2430,143 in stock,Pokemon | Two-Handed,binacle | Sniper | Two-Handed,"They stretch and then contract, yanking their rocks along with them in bold hops. They eat seaweed that washes up on the shoreline.",https://scrapeme.live/shop/Binacle/,41
Clauncher,£ 29.00,3133,152 in stock,Pokemon | Water Gun,clauncher | Mega Launcher | Water Gun,"Through controlled explosions of internal gas, it can expel water like a pistol shot. At close distances, it can shatter rock.",https://scrapeme.live/shop/Clauncher/,41
Doublade,£ 164.00,3642,144 in stock,Pokemon | Sword,doublade | No Guard | Sword,"The complex attack patterns of its two swords are unstoppable, even for an opponent greatly accomplished at swordplay.",https://scrapeme.live/shop/Doublade/,41
Dragalge,£ 151.00,8707,254 in stock,Mock Kelp | Pokemon,dragalge | Mock Kelp | Poison Point,"Tales are told of ships that wander into seas where Dragalge live, never to return.",https://scrapeme.live/shop/Dragalge/,41
Espurr,£ 149.00,6882,169 in stock,Pokemon | Restraint,espurr | Keen Eye | Restraint,"It has enough psychic energy to blast everything within 300 feet of itself, but it has no control over its power.",https://scrapeme.live/shop/Espurr/,41
Furfrou,£ 165.00,6858,180 in stock,Pokemon | Poodle,Fur Coat | furfrou | Poodle,"Historically, in the Kalos region, these Pokémon were the designated guardians of the king.",https://scrapeme.live/shop/Furfrou/,41
Honedge,£ 101.00,2418,101 in stock,Pokemon | Sword,honedge | No Guard | Sword,"If anyone dares to grab its hilt, it wraps a blue cloth around that person’s arm and drains that person’s life energy completely.",https://scrapeme.live/shop/Honedge/,41
Inkay,£ 38.00,5522,167 in stock,Pokemon | Revolving,inkay | Revolving | Suction Cups,"It flashes the light-emitting spots on its body, which drains its opponent’s will to fight. It takes the opportunity to scuttle away and hide.",https://scrapeme.live/shop/Inkay/,41
Malamar,£ 58.00,8034,294 in stock,Overturning | Pokemon,malamar | Overturning | Suction Cups,"It lures its prey close with hypnotic motions, then wraps its tentacles around it before finishing it off with digestive fluids.",https://scrapeme.live/shop/Malamar/,41
Pangoro,£ 76.00,3178,271 in stock,Daunting | Pokemon,Daunting | Iron Fist | pangoro,"It charges ahead and bashes its opponents like a berserker, uncaring about any hits it might take. Its arms are mighty enough to snap a telephone pole.",https://scrapeme.live/shop/Pangoro/,41
Skrelp,£ 63.00,4439,184 in stock,Mock Kelp | Pokemon,Mock Kelp | Poison Point | skrelp,It looks just like rotten kelp. It hides from foes while storing up power for its evolution.,https://scrapeme.live/shop/Skrelp/,41
Slurpuff,£ 66.00,1013,262 in stock,Meringue | Pokemon,Meringue | slurpuff | Sweet Veil,"Its sense of smell is 100 million times better than a human’s, so even the faintest scent tells it about everything in the area. It’s like it can see with its nose!",https://scrapeme.live/shop/Slurpuff/,41
Spritzee,£ 58.00,7207,241 in stock,Perfume | Pokemon,Healer | Perfume | spritzee,"In the past, rather than using perfume, royal ladies carried a Spritzee that would waft a fragrance they liked.",https://scrapeme.live/shop/Spritzee/,41
Swirlix,£ 90.00,1694,129 in stock,Cotton Candy | Pokemon,Cotton Candy | Sweet Veil | swirlix,"Because it eats nothing but sweets, its fur is as sticky sweet as cotton candy.",https://scrapeme.live/shop/Swirlix/,41
Amaura,£ 155.00,3786,187 in stock,Pokemon | Tundra,amaura | Refrigerate | Tundra,This calm Pokémon lived in a cold land where there were no violent predators like Tyrantrum.,https://scrapeme.live/shop/Amaura/,42
Aurorus,£ 189.00,3008,243 in stock,Pokemon | Tundra,aurorus | Refrigerate | Tundra,"Using its diamond-shaped crystals, it can instantly create a wall of ice to block an opponent’s attack.",https://scrapeme.live/shop/Aurorus/,42
Carbink,£ 171.00,1834,290 in stock,Jewel | Pokemon,carbink | Clear Body | Jewel,It has slept underground for hundreds of millions of years since its birth. It’s occasionally found during the excavation of caves.,https://scrapeme.live/shop/Carbink/,42
Clawitzer,£ 69.00,1535,65 in stock,Howitzer | Pokemon,clawitzer | Howitzer | Mega Launcher,"By expelling water from the nozzle in the back of its claw, it can move at a speed of 60 knots.",https://scrapeme.live/shop/Clawitzer/,42
Dedenne,£ 118.00,3410,71 in stock,Antenna | Pokemon,Antenna | dedenne | Pickup,"It uses its tail to absorb electricity from power plants or from outlets in houses, and then it fires the electricity from its whiskers.",https://scrapeme.live/shop/Dedenne/,42
Goodra,£ 192.00,1614,185 in stock,Dragon | Pokemon,Dragon | goodra | Hydration,It attacks with retractable horns. It throws a punch that’s the equivalent of the force of a hundred pro boxers.,https://scrapeme.live/shop/Goodra/,42
Goomy,£ 110.00,3506,122 in stock,Pokemon | Soft Tissue,goomy | Hydration | Soft Tissue,It’s covered in a slimy membrane that makes any punches or kicks slide off it harmlessly.,https://scrapeme.live/shop/Goomy/,42
Hawlucha,£ 44.00,2009,30 in stock,Pokemon | Wrestling,hawlucha | Limber | Wrestling,"With its wings, it controls its position in the air. It likes to attack from above, a maneuver that is difficult to defend against.",https://scrapeme.live/shop/Hawlucha/,42
Heliolisk,£ 83.00,3157,43 in stock,Generator | Pokemon,Generator | heliolisk | Sand Veil,"It stimulates its muscles with electricity, boosting the strength in its legs and enabling it to run 100 yards in five seconds.",https://scrapeme.live/shop/Heliolisk/,42
Helioptile,£ 62.00,3461,126 in stock,Generator | Pokemon,Generator | helioptile | Sand Veil,The frills on either side of its head have cells that generate electricity when exposed to sunlight.,https://scrapeme.live/shop/Helioptile/,42
Klefki,£ 179.00,2856,30 in stock,Key Ring | Pokemon,Key Ring | klefki | Prankster,"It never lets go of a key that it likes, so people give it the keys to vaults and safes as a way to prevent crime.",https://scrapeme.live/shop/Klefki/,42
Sliggoo,£ 109.00,8675,232 in stock,Pokemon | Soft Tissue,Hydration | sliggoo | Soft Tissue,"Its four horns are a high-performance radar system. It uses them to sense sounds and smells, rather than using ears or a nose.",https://scrapeme.live/shop/Sliggoo/,42
